3/2	0	4619/100000
1640201/6553600	3.4275826075132327698861682437797862336637115893762170140385493902368459120186673e-86	227.92975683159645476303391702902006316648656008819418310765430470023343806084765
8201/32768	1.3592503735796928947726848866266693041951294542338089124653626065482163322228048e-86	228.05610608395787676359604137320426406653895948365144289613435720218431357142118
1640199/6553600	1.5872946926660965442474120168853223182279146328486734904743888263160630065380926e-86	228.18259580275572522244214261098371227453627135122833939550937413890563991839183
820099/3276800	7.9460228860988513686088753659484699073647658846775995272339845631575221426587434e-87	228.30922622236113863057837880485039645645171271528993858053735775843313324108385
1640197/6553600	-3.2808793997963844199002738859624709045526478685458368667268919513564984601707295e-86	228.43599757766694972162921680726412007074965191626292937231433487143572568803711
410049/1638400	-3.7831479911649159215633212510075496513821132602187185693402088962863644790352997e-86	228.56291010408913785001844072155819399952218446723689090367021058981413146309885
328039/1310720	-7.7099566618737088987361714165313285430051631647253869962661024952684472088014391e-87	228.68996403756828622389616930478055355483950359670751994413520099837327061483146
820097/3276800	-1.72621280113296187028306923138048531074356239161705993806510361918584328823055e-86	228.81715961457104401175459249228833089432169131638185477921574849040699123543429
1640193/6553600	1.4175200341833861971802706087599622332419940999730704884332955007194883277093593e-79	228.94449707209159334175965573001460782767254164250721742631617070445351128142844
6407/25600	7.7239312267039992841754698701672344324983157162984402960710895245189858895239138e-80	229.07197664765312121291086378553106830387758265876898779935660679174368173296266
1640191/6553600	-1.4929409864206376916058139389471896471568451989064324401014923257416731014855837e-79	229.19959857930929633722674554340714857023736325291731539057404778766463580078215
164019/655360	-7.1119372846999221734548981545728072606173455282216616526660820356114282905602647e-80	229.32736310564575093223932035854729125359285182306706120654250081921298898572976
1640189/6553600	5.6098099740834724926932297147621491302496995868863718182699056964140027464752452e-80	229.45527046578156748316713724246764849057605715170904013010423054602515626324587
410047/1638400	-1.7352912246858842167241001915040924877753565969716237376919689745276083059887551e-80	229.5833208993707704942231229059074107555466347187789604623437305920004841316027
1640187/6553600	2.1424152627110755520770518310310391313882670612364131369632903937579624886475066e-80	229.71151464660382324860057590567310614522916683969424630633716547063990451505734
820093/3276800	2.1109847496703013043277698245174936688911147014484788785751300065257567308346902e-81	229.83985194820912959676818428806168786791535419722340743570515913125617864086829
328037/1310720	8.6345996208922668023202389490167394091994976615013396609806466587651532930830843e-82	229.96833304545454079279292564453526776464498686512040368823262068713097508283402
205023/819200	-2.5188606461727658647960755848624909468923265597705288544437773850979506005760574e-81	230.09695818014886739849813387162381941995472368313534320060336468422604798794857
1640183/6553600	1.8063320648969909538453075345863286304672221936512961905617151585602981858688484e-82	230.22572759464339627535288864567256173805285485826587366314939782172460684606732
820091/3276800	1.3499251474590064375574442594362482544257909617649345435550268547209334189643766e-81	230.35464153183341268407820418875496151853862658048998003160682191177420411981148
1640181/6553600	1.8518966964209813355981686033270068020351112038754671870496866420208753086957475e-82	230.48370023515972751204526583503723882591167009383916146640668877929768870752186
82009/327680	-1.6465676130285826692674451359555580539728830929900582200708343248964200750814541e-82	230.61290394861020964863118874287704943608737948106109988679596265883497653113752
1640179/6553600	-1.7251317032200742147585141092856745862736744780390740381057623790782389580696728e-82	230.74225291672132352878845538841808631838922514635189644279988547904970282644975
820089/3276800	1.9483569652276792131164664005051736730736708662042871015967702993535329898838441e-82	230.87174738457967186517532978863924533740627868271724133752881229087360527018546
1640177/6553600	-3.7971313894309394692268522716934647713505394764568303245317688217380552543231523e-83	231.00138759782354358928614931885902014609819041687347393855038595321510201219049
102511/409600	-3.2488053390020864073258757899932141240708208048637958660059795392148523284531745e-83	231.13117380264446702211246211070930775041737661601935414270517578690822664158997
65607/262144	-4.3049082156587481431497948304570551921100375155419182006388706941173954875176248e-83	231.26110624578876829495851195681146169155216052625614952275107909489940844076238
820087/3276800	2.3890355279530083841493445898811671601643985470503868325971211020255486743337423e-83	231.39118517455913504112757603926108407350791378694183332335917803809907848476462
1640173/6553600	5.8245207386925759975970100183389220084110025461216464735781360648393709289268623e-84	231.52141083681618537928913628833253267775052287702515327218946046485114317188304
410043/1638400	-8.1258174064515948124795447846552139389535768939762538384506965865622807497090818e-84	231.65178348098004220943081542976179875762237521434450882096810531121344101936068
1640171/6553600	2.3702092075430967567277872265793998971409349678124244205051115377480660228643825e-84	231.78230335603191284239343647431755127732171892948095636172673309075650049025582
164017/655360	2.4773932913837423743507041734486328781764561933709339860424369461381970024145636e-84	231.91297071151567398408247223954510288912409911236749489825168573632321963995378
1640169/6553600	6.0101854301392161097825430151665869621699139042116588146659231501590800349373439e-85	232.04378579753946209554454218476029604165549158073187014923733350910316857515098
205021/819200	-7.7438095890940984269731193059506289611384397225426582477609815964242203693209543e-85	232.17474886477726915019349011766024878123243451404081517437960617842909987093549
1640167/6553600	2.2153807973931102937117506573939654445906502653792804725658495232207384728215427e-85	232.30586016447054380956694094238758600891223740712594070074843070810092993315512
820083/3276800	5.556149053900379609870421307966054683411433347941018001397306836516699928093736e-87	232.43711994842979803909109032973341899220116400168755804154037144333067814468736
328033/1310720	1.7817390506330794735209561859333953202222316588088795778559407807730655177383289e-85	232.56852846903621918542883078282466573343066431342423965529870108983341742882196
410041/1638400	1.160797619598001134836483727619236819019818063181755507456841472272852246672829e-85	232.70008597924328753708416384589684036417524655848810328654470097119635271143162
1640163/6553600	1.5317486566833650457855647228795428284067712896235588132254948704053740834224891e-86	232.83179273257839939003419397685656453676915837445356968113056619258252300005497
820081/3276800	-2.8331646333527049376796279317530492184039853123522072501902250054910183838077117e-86	232.96364898314449564025884771112899250349188268266802183654461598296496384755549
1640161/6553600	-1.6875371571259394096047074076980214941721032776709828061675043704862071550558352e-79	233.09565498562169592513781503731200911149257784087561100502209782484488794192899
10251/40960	-1.7478083085367562329415506686558750164277346590146600204556528235598218561492772e-79	233.22781099526893833578407125479779566529502307120806685827129585198831910588134
1640159/6553600	-9.5616412420068941085285285486363669933050729180385247319365330746733571406080997e-80	233.36011726792562472248370987809955290072456753572863778963400216046893798501632
820079/3276800	4.5270738737756045732864062616844317476669407183863875679956958423895565958165819e-80	233.49257406001327161551270329853579051544322797581765634700280940372666568030787
1640157/6553600	1.4437982956300593716490042222545267994136450823505184411929340484573518829031382e-79	233.62518162853716678370261083577161562420147314897652858605742402494863294284165
410039/1638400	2.8457467195135236171559747787019387977959094493567383202454222873174978461313592e-79	233.75794023108803145322917645241121074094599836875420011241650644677476656668984
328031/1310720	8.4920112958664279096249601194710283411800645092952335333274171719371466210677506e-80	233.89085012584368820920020372573914119182038254120665260666387481874389983005949
820077/3276800	6.0799817575467761197644234371651316331875670378921865293289088120826347069319177e-80	234.0239115715707346027220666517530469823916710738369412249696272683438046789509
1640153/6553600	7.2551286890612790033624049706742235959713416400365543754778416856619818272178063e-80	234.15712482762622248622771449644838049737022198220698045702337777024515855682925
205019/819200	2.0349694146275321132560136201218611169868630693759258413000244776099460200089707e-80	234.29049015395934309995306022536590009319020440666288720282881010172983114714227
1640151/6553600	2.0417286115736347468172138182369244394652201486166610302356687962261747358540189e-80	234.4240078111131179325532080711094232934446896273762696467446156762932751985353
32803/131072	1.0305357672363123050973583477798043645097206711414006813733909839139809734962047e-80	234.55767806022609537895507959538572045699390452442350053008103061952979306186209
1640149/6553600	2.5717349924352445534512514881598310836790106210907924036006804792141492340673323e-80	234.6915011630340532186486422418282154071882583405883516948810387622511374982758
410037/1638400	1.9374250952708257279766774080171414602015145846283248870982783111135872467229326e-80	234.82547738187170693772513295250808933440100425824082746241950134075115718907833
1640147/6553600	1.0800414502772682140884274214067991407544998508139843348049373991070871787323897e-81	234.95960697967442391807740504815901094148423382708235253371077700758586257074388
820073/3276800	1.1006789518145030854174191536912276658966433748944793011654556859995175979179123e-80	235.09389021997994351728481238290930445226021692118104440389601136046497545413869
328029/1310720	5.758745844740521488579007216212294521508900909516805206579807875329047019598857e-81	235.22832736693010306281288393164278858910511030121409896118935120064937970187525
102509/409600	-2.6917831330545141891825262069752198495449375108736376622537877506702764857658338e-81	235.36291868527256978426643762479814913535040790889914287247551025719785161981559
1640143/6553600	5.7880126840174642765036574865766978619752684728245067383746198642179094757775228e-81	235.49766444036257870754373760429133701603527914266620349207236289041115758871052
820071/3276800	2.4689545721858224589684438923668470868690352552740036617377663655015619535091461e-81	235.63256489816467653484881734829225532048634549628387282474629983423053422635656
1640141/6553600	1.8960019793186319649467928945687571741931205692894478176611450366353085297078747e-81	235.76762032525447153462917553509236922862818717969603513340084558572014897752033
82007/327680	3.5367255481345633413533766466773702539647284056505358342416315318621247517675807e-82	235.90283098882038946561670534099061594758785392001331287306419249998241353266764
1640139/6553600	2.5244013229563609519209487622047221316533422659202141764786024013281078362542361e-81	236.03819715666543555926094436830924651896093752763697594792792643866934846514724
820069/3276800	-7.5234346543626030952328172393709629404970286359222014006598243743529710760176387e-80	236.17371909720896258495553487236060595716204709195428340711630361705572441997635
1640137/6553600	-3.439871153545740012146279506703157624025009366156561292354636851635589445305583e-80	236.30939707948844502257116571631859741457125758960840537578285160389136155584314
205017/819200	-4.2351582175739083231189897149172353895679343902439386409844321043616754763327365e-80	236.44523137316125936692123186741380070373812168059948573357128159726404460284289
328027/1310720	-6.3298586964519717818699489979307953110655683647981616305413384184544639663736583e-80	236.58122224850647058889999761473424245944387330620431779334083563768948059604087
820067/3276800	4.4154817798796222184613124306462318687633054741275077895552344023833217496762659e-81	236.7173699764266247781471894175425672293483709406876314605314166839749197765908
1640133/6553600	-4.1983128473196433915782188335868514225273030183386789694642058727093354027563837e-80	236.85367482844954799220767678423287233897253525898021137075086408119272945402981
410033/1638400	8.5279080132767412729104477588402450213046484785422249877459717368411017949482191e-81	236.99013707673015133727022825826350985181273084019101928339732850327270805329614
1640131/6553600	-1.0119742915859686219719531174658587972878319747291667917625463966340244935404541e-80	237.12675699405224230568525789278095179724923090596268196849546369947739502638037
164013/655360	7.0309637348527292131509159485374389966720736576007984883754085475887911228354623e-81	237.2635348538303423955780089962589019888498827593213931460539850733914671872398
1640129/6553600	-9.2112684178340886791829644876419430453410971751189607560611415547062640194570278e-81	237.40047093011151103799075991543206821639533403364904437636589238659125884272986
25627/102400	-5.6332857174002074956927078206378900981949654143667439794023141535019520128875118e-81	237.53756549757717585710538469942567254766036584997654424242630480064346431383341
1640127/6553600	-1.5578842153452025307530880463694321164707574297807589724869664734615275002392832e-81	237.67481883154496928921596319294889306481124675107725913998392752319210986304505
820063/3276800	-6.8959036068896995604528467491263699548112382438401417233445988608533353808692173e-81	237.81223120797057158624011399192619255414461360100200770768730964408340067388924
65605/262144	1.3402390601619042020715521612761570435081776537660365504215976062724912019240215e-83	237.9498029034495602296773233398488906210313197525388937751946197841597526916755
410031/1638400	-2.2861350257966345916059001015444887832918771032166696411904803375691403128439895e-81	238.08753419521926578104276704813296612639971113459057570717813689052788756472785
1640123/6553600	-9.644856618061028451217269627657388319908262100437878407063589065328592805741959e-82	238.22542536116063419492597451254811798745599840343310327716053896551254048145152
820061/3276800	-2.4341567682743122353120728009812976154496301194053763598193105462362882280731286e-81	238.36347667980009562094516751716552831121320946440479618341435624776049804743376
1640121/6553600	-1.3728665922868641672764958729887251889755896787249749347046146219848743212062258e-81	238.50168843031143972099022543739471172002292673140403724962431948964715843589059
41003/163840	-1.201477483927742206646883540228064339843940095753825597100984684988429102075937e-81	238.64006089251769752826998636815225511835441014776360185790273877878784593228471
1640119/6553600	-3.6344094142364313664010101000471612674983880919512834139468554234873207143586845e-82	238.77859434689302987480299432927176898194882780964548336510582761975270646051991
820059/3276800	-1.0847543348243733367512217538909482597119802757701120813593879005589581908364837e-81	238.91728907456462241411484977897035179102471470337059341344864735901951981050113
1640117/6553600	-4.5992859683010100511066995526836384107876810220197966350288384356789076749702481e-82	239.05614535731458726603001796254477395430486007305267201742605587931931106667762
410029/1638400	-1.6910178812345703135234480800395690340390787776293441197144095573462432301056008e-82	239.19516347758187131057130092662757221561576057372793501426681840970220567589111
328023/1310720	2.6067307864600553010552153988101642178065066396091826163395158155541804146390687e-84	239.33434371846417115810618815274003359775371165907968755234260933358898594727996
820057/3276800	-2.3571716099283609981408618898716298158525450358879116077640659705619230155113998e-82	239.47368636371985482300597154546008401325366144700875156345166235455565486498685
1640113/6553600	-2.1519894841951665751733963990156357494103786370351287255241044422650030101543005e-82	239.61319169776989012821084681284799107978230592004991299922841816483909353154486
102507/409600	9.7499180607111868597864516532224765263869335269033299233573068305814983491605748e-83	239.75286000569977986822222898722906595609822123009771222511499999574784112321771
1640111/6553600	1.933456993342091902279794553316606032805623823741359846890920279229112847400675e-83	239.89269157326150375817218886539969891431181388763629872207443912347962344440672
164011/655360	2.703718047361288122606063242691499327160081161486761398556912558082242537502671e-79	240.03268668687546719674927343634793510554569622234805637348737168096434043719859
1640109/6553600	1.6342805142811990308467939836229968498976899612121026286046373582836322530634048e-79	240.17284563363245687089001087455330759731898822596772120269107018651835447784046
410027/1638400	-1.1496550438467713683544160626007299627494621182624621683026557306267399800417495e-79	240.31316870129560323027612339626584249905850109677978200664318369341513223242151
1640107/6553600	-5.4502224519938774506209264559990206477262660682694143612345970613791615975870113e-80	240.45365617830234985980888321897563272532332118299334451503119010998481798483334
820053/3276800	2.2232331965183005277257502448537823612212136218000032477475233290260366725523889e-80	240.59430835376642977836415207056907282699157003111928409353377377912733190268205
328021/1310720	-2.1220507860555341524434484081041853478671501992466600442994355984323859202969985e-81	240.73512551747984869226444723048718382473735834369575321898319150188928797038831
205013/819200	-3.4171721785545670989510397112428715894613854088294076298195944516498269541821194e-81	240.87610795991487523203788104286490969713518931416600631392191248748748229846679
1640103/6553600	-4.5199483537010311821156934362085333327463270157191816247505958108361535200644333e-81	241.01725597222603820116803033988031477011063706165660377349936274431312120395186
820051/3276800	5.8671477115639389885745599117676781719957484580480580465877723349485896973163071e-81	241.15856984625213086567371139774110210873748074774004133670299930997083167919681
1640101/6553600	-3.1543632178745066994035352875112812132904572362432128986403399592233305296118418e-81	241.30004987451822231349326909005181619922516459506457497312940881620381046047258
16401/65536	1.6524955638887349171265144823524292614543485325560697075810418129483242342246102e-81	241.44169635023767591278434000290388550677331570742796228210720560013127011281245
1640099/6553600	2.36439534713070502102383644120078455035453955219655975625931305673539274721457e-82	241.58350956731417489838712265926476128643475259937658628819471209721570610551353
820049/3276800	3.158890325497762961794700378401562400540911002945597525966898187696316879287571e-82	241.72548982034375511583698792084347501413445025630923987844244743406367027260868
1640097/6553600	1.2871103782227977570438635308560109305873188456665021942848354867793858929968048e-82	241.86763740461684495245079337488242860166269443707082548820397946825928814058441
51253/204800	-1.8831481444930803008109161937512741874416027445281637204866784344995603655259203e-82	242.00995261612031248515053138034150426778828576937573386327217014937462831471167
328019/1310720	2.3586806461043787385805446817385048125008290357312899545543179837430151518676271e-85	242.15243575153951987482794577973747102317764067883766951232611002742292494009436
820047/3276800	-5.1410826971054309167749986244873748134418120924721521797476555126906328878279616e-83	242.29508710826038503719450144467858551527942382992662832222080501297143420336291
1640093/6553600	-2.8693212877255213369054001439260752990780689527833881894161651638717551783787393e-83	242.43790698437145062020258820845284326756966029759639489756554536462748610509933
410023/1638400	-1.9972566351779855381328844335131827332616827448314641704555839919909456392040609e-83	242.58089567866596031826609077001348271178884046205246389357768422227688403935607
1640091/6553600	1.8912096907748767921768266421135652842149351864385657218823102732560564649793047e-84	242.72405349064394255365146328124806991103503173105934184750255067697992138357802
164009/655360	5.5959400257878371192041842346112244831629100909263418007409071853160095931874715e-84	242.86738072051430155555421603337908395630838317889324727408950179620253231466832
1640089/6553600	-1.4074688483577725091416177912284224340362628649547749935519675475290805609158101e-84	243.01087766919691586752025644776179356964940083999271493188164346312334707150177
205011/819200	6.611789323570739621678172969430155584839426673524847216028587305629225619275172e-85	243.15454463832474431401683198964031398035356339379016071002069275071360655081465
1640087/6553600	4.0489511853984696631496815739161535003252953969968408133259679290565381438680544e-85	243.29838193024593945710390322860855834083077856077435094236746582389322397046124
820043/3276800	-4.6107614981089016694197907647062293099452218376604111039762712063031189080186961e-85	243.44238984802596857430363566441602079218093948851434952334137784265169502847321
328017/1310720	6.5431543934892689230330336546351896753571225730374053695950318981285589188179051e-86	243.58656869544974218891334374919104015714952464450322647821728728785241887409078
410021/1638400	-6.7461012337519725649639561058558106308956023451945883547743469813264755986423038e-86	243.73091877702375018415565442518779252068918810586327518251902854072651161563297
1640083/6553600	-1.5658175766805771412843057437613066132851693034332322064657671173524990714200807e-85	243.87544039797820553270888514930399178788086228317236362455277552847499132205144
820041/3276800	3.9534011972521954902003564122588847650840565216139920861380658840244591246942123e-86	244.02013386426919567331065751103243416552623568602611415812888909387566687834048
1640081/6553600	-1.7445956623707630341443622107066954707922424859858547513865680808480871006719619e-86	244.16499948258084156627859691925033458248229928937379598973591343033478515932776
20501/81920	-2.3446253298121897215264130253532066551433004619741387716278223586658933542432414e-86	244.3100375603274644599436062164666123400786935968364098690327901026161224272616
1640079/6553600	2.0824478188691923983209353488008551537751685488100993166060414330693510193012535e-86	244.45524840565576040014365128931343054920208124068614727010265238467485546384088
820039/3276800	-4.6802177269447321453458852732693605777298053074806061974301685870051872889876366e-87	244.60063232744698251507926462520672682866858254686064333253689043275967648412328
1640077/6553600	-2.6405879107469899016475398457974587760582439072700260820983789886347654006790057e-87	244.74618963531913110798606319300709044958883283517604633896722445251930292939855
410019/1638400	-1.7527645002653845137505504887186495040419500602683973357767069072050464224926375e-87	244.89192063962915159023449490798408982253686266321559106212370425796382344726991
65603/262144	-5.189711931207309677034378145647300833256602144155251630864924453678347993397041e-87	245.03782565147514028762277821845128845190867991303536760077588862564083522342812
820037/3276800	-3.3189717286938571698483901884193237145032688383289039965468677534138230204127161e-87	245.18390498269855815278558699558431167839656512830272241677676753547927450143089
1640073/6553600	-7.8816933762290027561490140825025394143902505215470215054185504381766215805013559e-87	245.33015894588645241679846292434323202876002405287733327564016024669213971333229
205009/819200	1.2778484195030470151266282401663730289379564583691441728023565033046520856685217e-86	245.47658785437368621321621502020485327829834902001673995321915761323063861273776
1640071/6553600	1.2707951543695720062109781614108760813247998109238648472196014299516695965721695e-86	245.62319202224517620794269580484712482206788099631080647375000178926605640498574
164007/655360	-1.450112732466867103025361107248869995077129515170641332971110473226785143821068e-86	245.76997176433813826848933116869746157530708599230167233014449935401823951462629
1640069/6553600	-1.5325604578168002769835199399336781299314010186742551527423466822931037534389854e-87	245.91692739624434120634063116768352365395604428956722261076127817393848116188934
410017/1638400	4.0845025760665846621644750583710444762812862994879041867665673009445195425357347e-87	246.06405923431236862630662711781919979480214468190301390662669005588750000419101
1640067/6553600	-1.3101191300724690978201364645452194069172648323332852608365919680170083088641334e-86	246.211367595649888916904771570760075338424654145128624843667109818200516742117
820033/3276800	2.7632104804238660458990741611269669278801131389267423000264784303963917082117968e-87	246.35885279812593341597730731688707991179538934013570345740442547044457521283018
328013/1310720	1.774994161993596452167494582921481263930843858199417975821901561979045930818103e-87	246.50651516037318278591446474516317785196205328692587201486058794417816790563001
12813/51200	3.604270568985424866602584513201108277051779002392209414105738410842555264038992e-87	246.65435500179026163301908900116779548456321638598551639680423679503261150595907
1640063/6553600	7.4722103867912815119521423713187493122046127587646170439371578479025659396536672e-87	246.80237264254404140571443477168375607141885695161164801281447306536157959391481
820031/3276800	1.3645327574428612604803492264291111260894093855557232741068639186075027344775303e-86	246.95056840357195160646390256670667866053004988918921842509237278612928869206438
1640061/6553600	8.437157721947207929307351919064776811395488869029613083474100911944006379205773e-87	247.09894260658429935243943148411582756542750530735271983440523322442459103669226
82003/327680	4.5304620349358658772513327804626689116078205883364717438528909736340860458023995e-87	247.24749557406659732014411508072847865492227459618211002470356021392285640744855
1640059/6553600	-1.168511885412708174666854369779116959683047435964720641422984395167803001225359e-86	247.39622762928190010936437462444828125002110986981337470124348246917754003035326
820029/3276800	-4.9935020538411903625333107971287666999669761496774717294246904570901516564229425e-87	247.54513909627314906199771319051585306794579194492969699266839108569330096604516
1640057/6553600	1.2741474845435023935063346523714451302945842921267368033846755328520365471151247e-86	247.69423029986552557147369035195739296733732128768205065591710146963239408635577
205007/819200	-1.3266495445344507070874957182113444248106663396630257100532686688199188085214034e-86	247.84350156566881291865830619862707588522691028453907797006771224429843867276251
328011/1310720	2.0091453787533341211267460418532997114717914282229643646233440579276091562471481e-87	247.99295322007976667030547073638410983378032930407363019735142194940285207354234
820027/3276800	5.1930305451461744042367127500476758228819089398785336847076914492781454013732243e-87	248.14258559028449367629366604104831368755319440619867598789301827742057343099449
1640053/6553600	-1.5421538200938225101619937560286199841547949907304686219567357369662228084909031e-87	248.2923990042608397020612895817037555989875129789666562571472448339102547720655
410013/1638400	9.9042312912356707026694814088437186520689028993003425952028557753963276350469453e-87	248.44239379078078573283050363355955381614791567657390437198266710420687264174368
1640051/6553600	-1.3458217220297315819227516143802880370750693078508567286613632287444546143512546e-86	248.59257027941285298638671345912429044362820493542903018298499199272468986426652
32801/131072	-1.3351347362781486788686808023616423346995342285781329837091607272103437342258312e-86	248.74292880052451667135906177368082299321977290541317906754638347182192061575765
1640049/6553600	1.0235410270277323980362546925707475902060772595154004823598001950780482215990161e-86	248.89346968528462852812656479159885120815952342362551954506164436523029024669198
102503/409600	4.457269473372572504308848552386659668220806714163419045702475583965473550692497e-87	249.04419326566584818965473177767569061315091372187048852981627399453030037335014
1640047/6553600	8.6272459197423587910573107739789345865109250888231554884125967827059012357648287e-87	249.19509987444708339974871144566384244006310005281701682313510225731619117668319
820023/3276800	-1.0690500214517997627836994835804012010378202888042832748288294070665253042423594e-86	249.34618984521593912639120073735735706233122374311226163618162415175383706565855
328009/1310720	-1.4226654052375576018294527770596806581980741679747724782433498662957588545383798e-86	249.49746351237117560801654050300532605106704914226915842844261662755996978375091
410011/1638400	3.3216314322446517805979050275903518710438765228068976395503209453585318632320773e-87	249.6489212111251753707566144506372288910212491679451422898568422431755556720564
1640043/6553600	7.4907283181871039924366759946270964647287849509587147085318345714815842345536746e-86	249.80056327750641925487936854195222363758075369679262063854469885281059271364352
820021/3276800	4.5637019005019734235227639926848501012823664713484897639851910588488139062571986e-88	249.95239004836197148882698393046418864876322321333052727061628155220438830768506
1640041/6553600	3.7956008772007431634450892097891520340083353420571250250903483636281947548935243e-86	250.10440186135997384944797374951725638179823425290187492370976108019766930442022
41001/163840	2.2837774414920749971000061880026022607087207497465723473573887059269085850223518e-86	250.25659905499214894720573879099445702920780375243600236295352930001193067298778
1640039/6553600	1.0516059757518084659928889148421509758329805962533494824382048837918873893685441e-86	250.40898196857631267533541563923127887376036211921613257332504496712588094830525
820019/3276800	7.8829452124012341223443976319175925772922763504033740645418746834060210871570638e-87	250.56155094225889586211118945011365337418025874037819774708853387577312385280925
1640037/6553600	2.1215868403751826978753316800846011304731075109196508125832311166454188983785388e-86	250.71430631701747516557762864629273558610827664772872441883181294716517647151093
410009/1638400	-2.877819261459338307624322796380526299265241140412554540536965836754287080032566e-86	250.86724843466331325029103673231404548909777164618850652015103665084681955764172
328007/1310720	-1.2512743775267731934361068034072888168742248383698211041597061625632792778415604e-86	251.02037763784390828581031365769730063726856993945057482578141408914832426865665
820017/3276800	-2.7920651505544271229288712753793032180853178578366493550850471300940130340043545e-79	251.1736942700455528068713821544269490355455578785156801335941572892681924286379
1640033/6553600	-1.1896885632354988499905793367626605914704033270898006789022036102056038315467915e-79	251.32719867559590197537486977440200886002156138898841061878186633839853207775094
51251/204800	-1.0155954355700708409161681493841980272880662101640364083448981340536270152742613e-79	251.48089119966655128451345152261709912441633124662221564548305830341208078657727
1640031/6553600	7.6675602263851085212267979073335917740815836315261878336155821267453818302315359e-80	251.63477218827562374556305763798767051589642265403233101669798623540935809688383
164003/655360	-3.7442926179643677658221742732738263402636672311812639553196478976269592318342646e-81	251.78884198829036659806104287521422726388835317919886623551742798300561725019434
1640029/6553600	-3.6329529197307674923732455521899357115697837479596055430626963278865777472017367e-81	251.94310094742975758429440429229405609085942488033665567286502152282312021094127
410007/1638400	9.6662829802053013065638798918703361916517371862225629966044294904242461142645592e-81	252.09754941426712082922223079892587517881016410491930485032155832381140196615972
1640027/6553600	2.1415799913560596270415873061182663846267669041348925518929483165541666610267224e-81	252.25218773823275236715877636643816538054071718646366229837862939774523732547045
820013/3276800	2.659511135748661030656319817744958887789053176835267681090364140274849850270936e-81	252.40701626961655535674687668130186355410505213923586657443983508931259246996574
65601/262144	-2.9350929738864446711122895096625625392847747102503241847458387195788055620470528e-82	252.56203535957068502595588302936901201519935163538201802830951505298943099023693
205003/819200	8.103931522271258221982378069665628001659563186407038816476628909387452328783734e-82	252.71724536011220338904387426096980339285353749008594371213975734368548184506701
1640023/6553600	-3.3488187468007780034987990472489221051550881392694682914533554091646484578546815e-83	252.87264662412574377763063478915761329412512500250049460618842585051837601395705
820011/3276800	2.6707798361318875666112475768754154449574575111463774896891496016012502840092969e-82	253.02823950536618522823576074331659267748884117568124643968028073586585457389273
1640021/6553600	-1.682292203837161050474201275134906314644484529402392552274605973284159314832157e-82	253.18402435846133676884528471433634653863185257194229846111580363185439395520055
82001/327680	-1.3340028817309901680269646198531936473807724855994845412374523231614261727965297e-83	253.34000153891463164728039910995923552029206212911811008508788958233844424144406
1640019/6553600	3.6652271443614788785730347523838758345467029799519045981752092549377439473252484e-83	253.49617140310783154435321616246905156852811039601524236447392565349093095171796
820009/3276800	-2.3011450756786482734705327649115851321727279823387994444367310635300607558578633e-83	253.65253430830374081500703631713045535174801258889920015267130294053666632117732
1640017/6553600	5.3552762476446347596918233985594960895047873255258793459424260386247976573970603e-85	253.80909061264893080085231334934779327740324442491087474887745878751606203424522
102501/409600	4.1810335174043474100035380691662764408085867182276058750951902641709117974392923e-84	253.96584067517647425772441143152165757410923993214828303295935423326109558173701
328003/1310720	-1.8984968081664899418750847737132243104912963690219130148292823954554032288069558e-85	254.12278485580868994210535386703221972290071908925493578998897197662390642308599
820007/3276800	1.7632357544195043357638332612770921247578033400262308402110214927585742254113126e-84	254.27992351535989740046907274888953991431831653695232109934749331276437622130308
1640013/6553600	-1.1709602152448019723450433416154782618321973208171341028136092487544416036126207e-84	254.43725701553918200582819085518517896588201661932469010871039379088899652216228
410003/1638400	-1.5325935213639668766635938307443849333172755835262231588835313338074495286020438e-85	254.59478571895317028598010918435851767761452619618425930392311662336066840790164
1640011/6553600	1.9096822014722201670571378744352140633063886912483112386362722983905599665712376e-85	254.75250998910881558817114323361651898182169785112906887122413637102654442434541
164001/655360	9.3002735390203623378429534125865781062267691945027586626794645616467926634246891e-86	254.91043019041619412511965605852064332586053525329435139473987434139016649349289
1640009/6553600	-3.7206396481379934601172527804734649438936500849143617304272222835282349287365654e-87	255.06854668819131144756258399781063125895774961345312556302160938190030815329507
205001/819200	-2.8238976706713948958918626510529007907901419882708691364744614780457380871749493e-79	255.22685984865891938871444943452028865669255146956950233160636932311757586076621
1640007/6553600	-3.0771485963710061075915677440790287689236950189239314540345379463795423981888114e-80	255.38537003895534352625391187481280645949659986204628888777050213301149060576284
820003/3276800	3.0964349166588785882065544836586521897429489259761868562126898965861480343848161e-79	255.54407762713132120768013179548457908983279083239388031055902469076868445690778
328001/1310720	4.9323684679574611742479463458627509161630686155103407991836156457625115722841593e-79	255.7029829821548501851097190292220568736680486152313412551851164247809389055881
410001/1638400	2.5637441196932446854824808273728776795506515532700479729166571337832580638184407e-79	255.86208647391404790581481686701579140944753029121423838237474240924377078977858
1640003/6553600	5.3633081869087383705913608365062881542232879532796835407629838372125340154647737e-80	256.0213884732200215050339425577192596971218231491052385647356754202191388768352
820001/3276800	-2.9741550715098982501364074654026121564264037694260883360716561017962124259015862e-80	256.18088935180974854781957252858518435445627623473001057276353388400055270127244
1640001/6553600	4.5546792086915100259378079034995850608104737770756627420406505324870526935984254e-80	256.34058948234896856692013454604658426136245981878221482933837952646278090860834
