31/5	8.3690902601819645312353717724544776901741695363689284964402163864535195593669938e-80	1.0432783879297631553728493664302293576938879548251760156069575025966929107956192e-8
25/4	3.8948071187432428768107943359588470088769581405415623861217649570742939077628328e-80	8.6799649218819857018430049728358022226892652048792966069395023032686501362238526e-9
63/10	1.8120142565797572427076475715260464110522280145052666180187266665267065022211256e-80	7.2207139032135910866096532217746242006916704808458292170537369927609762119126571e-9
127/20	8.4276690896247192985913852606550268463322326395089918562540987423143996277533981e-81	6.0060313269370140898956832853187362570871226077800803227638894134951938767273784e-9
32/5	3.9185527217511428590010715944463852498254116005596270833153875448188092275452869e-81	4.9950655759047816594097008950671537393786840502046564209742725257644302270000505e-9
129/20	1.8214555539642761557819028299423607045629569546666039896144081181615074050391938e-81	4.1537636261911898219120857636338852294040368517174940963553995133403736594999957e-9
13/2	8.4642419662636200872671458639764091868271957864810516242361034106418576497539797e-82	3.4537441839252079680178677708024674024460581247852011073141014931553853367132588e-9
131/20	3.9322059819527065233177198045676217690743992123483704632216168864301993138630306e-82	2.8713567656469999627427398264926871361389319492934098256439630585208574525305341e-9
33/5	1.8262709023392324869223847910062155418007779146169863141225954059417129497283074e-82	2.3868961918236003265056385393680105924926832181778063079496635497933932779379418e-9
133/20	8.4796238417413073109909873617091838410134330152269218366341394473894984115069156e-83	1.9839469481803915606011043832787894241130429218331615683180169208922561958924966e-9
67/10	3.9361576917909988535922329741822354885916669487232376313247307212124696334444815e-83	1.6488360456578820999298532006365455169322802323726723376563999938209335321660557e-9
27/4	1.8266473430840663465646680551288093597790395057955737035358867224505489531960723e-83	1.3701765074014236080204680266156314367491360344536720711107828883437591148024192e-9
34/5	8.4747218650497808162017871206676196130055742950555264910896615745890873925388712e-84	1.138486539725651897556240295744626053069717540122221186765617742632164838005622e-9
137/20	3.9308512443711110164699900450247085886295384318893500307068243909732427576484845e-84	9.4587189542917710076336233513002992707166318830341754909190679131511673332184743e-10
69/10	1.8228269704187932499993550687925689057346709071742913846182360908023240855400688e-84	7.8576098938475500148878059266512897105234463506908588389824039883697752631565917e-10
139/20	8.450754834506682547688666369173954400408068029198315322127858869031569085247859e-85	6.5268404280875979008708018195761840142023446480851668420301588704496755406152527e-10
7	3.9166121011968506872860485742231413275700686344964969713768968375641476807937465e-85	5.4208896840588173785659355142949294602529188952276892493467146074776168585281569e-10
141/20	1.8152227648240898298092854948049736615224073488067400137557378717370004962313455e-85	4.5018790931075468142228328110183639113233094254533445391389708008682050334459398e-10
71/10	8.4087529028463991798846325721000585804288037180817885307892588267190814660045801e-86	3.7382934866432397180374401025021244120679883265754999476345307127876358260534118e-10
143/20	3.8922423474269289243808853084953890230984173315546219942057758032446587104194766e-86	3.1039154584146343659331864151078624050546933911073722288128775751227630473873681e-10
36/5	1.8011555952448179096276970323816748382379203829117828184270393087768547304628221e-86	2.576937566675816115033492507665513798830775559996020903978081140655137596457826e-10
29/4	8.3267889902656287645154994036781996632191983975191449424399419110358743199593783e-87	2.1392228094766830358945787076007788833196731836567789856213654249979642066175466e-10
73/10	3.8565049899660047939625365537384467086596705930558227961046956203676668148268551e-87	1.7756887014679261530163302594987888313278151336846002101378922698410972377814429e-10
147/20	1.7824751173454447614974520882017515608188052592014046182902120040994540934503516e-87	1.4737943690473961810283315079176478043965904038235236165463547406265702473556499e-10
37/5	8.3268592893733272785617103702308308099553110649156831622547841242861955069141884e-88	1.2231134946564362189887873096914057565417407888381198182216116410965555498327028e-10
149/20	3.8224445894146689763485194111912614647782747448074905832181751870758792944582926e-88	1.0149787912652044858665344506757472822199889291814022304224726535306914444216534e-10
15/2	1.7205890651520611145898980404489957372050282439779100858100542473603515066534486e-88	8.4218606720050771156483182187448723647476201613496935909478627091829515960517564e-11
151/20	6.8942375276768099787851040404220005922191468928985682509114112970264168303159417e-89	6.9874792696535394032744598280512247054695821266285716999856145713342420093240236e-11
38/5	3.5982895237522469538274529583626792412716142275641104506894360897600385477668851e-89	5.796888103937904691656917454890698983555801889217732553111866239874923535705982e-11
